序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week
90,中華民國,女鬼橋,2020/02/27,星泰國際娛樂股份有限公司,樂到家國際娛樂股份有限公司##天馬傳播事業有限公司##得藝文創國際股份有限公司##大慕影藝國際事業股份有限公司##氧氣電影有限公司##華映娛樂股份有限公司##海樂影業股份有限公司,1,7,-63.16%,750,"253,481","58,119,430",20200810
91,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,92,-14.81%,"10,150","103,910","24,159,910",20200810
92,南韓,紅鞋公主與七矮人,2020/01/30,可樂藝術文創股份有限公司,"FINECUT CO., LTD",2,421,-41.20%,"21,500","26,828","5,447,167",20200810
93,美國,1917,2020/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,65,3.17%,"7,150","304,028","74,495,378",20200810
94,美國,杜立德,2020/01/23,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,85,112.50%,"9,170","318,086","75,959,437",20200810
95,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,15,199,40.14%,"48,635","21,200","5,023,770",20200810
96,義大利,海上鋼琴師,2019/12/27,海鵬影業有限公司,True Colours Glorious Films Srl,2,291,6.20%,"15,380","18,784","4,181,808",20200810
97,美國,鬼船瑪麗號,2019/10/18,采昌國際多媒體股份有限公司,FILM & TV HOUSE LIMITED,2,31,-68.04%,"2,895","5,089","1,094,685",20200810
98,日本,普羅米亞,2019/08/16,中影股份有限公司,東寶株式會社,13,"1,429",0.00%,"489,711","80,918","22,933,331",20200810
99,美國,AI終結戰,2019/06/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,1,74,-30.19%,"4,070","7,658","1,580,813",20200810
100,日本,PERFECT WORLD ～和你在一起的奇蹟～,2019/06/16,車庫娛樂股份有限公司,"SHOCHIKU CO., LTD.",3,29,-50.85%,"6,540",119,"26,395",20200810
101,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,5,25.00%,750,670,"98,370",20200810
102,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,3,300.00%,440,"1,274","158,224",20200810
103,南韓,鎖命危機,2019/01/18,采昌國際多媒體股份有限公司,"CASTELAO PICTURES, S.L.",1,76,-64.65%,"4,180","23,600","5,169,457",20200810
104,南韓,解凍屍篇,2018/02/02,亮點國際影業有限公司,LOTTE ENTERTAINMENT,1,3,-40.00%,670,"2,838","663,225",20200810
105,法國,歡迎來到詩樂園,2017/06/02,聯影企業股份有限公司,LE PACTE,1,2,0.00%,250,"1,064","230,925",20200810
106,日本,情書,2016/09/09,可樂藝術文創股份有限公司,FORTISSIMO AMSTERDAM B.V,1,1,-80.00%,210,"13,748","3,102,593",20200810
107,南斯拉夫,地下社會,2015/05/15,前景娛樂有限公司,TF1 INTERNATIONAL,7,"1,041",72.07%,"229,027","1,718","375,115",20200810
108,南韓,諜影殺機,2014/07/11,可樂藝術文創股份有限公司,SHOWBOX/MEDIAPLEX INC.,1,10,-62.96%,"1,400","1,181","243,440",20200810
109,美國,記憶拼圖,2002/02/22,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,43,"3,147",-28.30%,"754,504","7,536","1,797,096",20200810
110,美國,ID4星際終結者,1996/07/13,聯影企業股份有限公司,PARK CIRCUS LIMITED,13,84,-89.47%,"19,830","1,895","445,082",20200810
111,美國,刺激1995,1995/03/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,96,-26.15%,"8,570","25,638","5,956,662",20200810
112,美國,沉默的羔羊,1991/09/21,聯影企業股份有限公司,PARK CIRCUS LIMITED,3,56,-72.14%,"12,570","7,058","1,694,641",20200810
113,義大利,新天堂樂園,1990/05/12,香港商甲上娛樂有限公司台灣分公司,CRISTAL DI FILM,9,412,-57.87%,"92,295","6,644","1,501,430",20200810
114,美國,魔鬼剋星2,1989/08/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,14,23,-88.14%,"5,155",461,"111,053",20200810
115,英國,末代皇帝,1988/04/23,香港商甲上娛樂有限公司台灣分公司,Hanway Films Limited,1,73,-17.98%,"17,100","54,374","13,446,141",20200810
1,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,曼迪傳播有限公司,Aniplex Inc.,18,"32,937",17.99%,"8,463,234","60,851","15,603,726",20200817
2,中華民國,逃出立法院,2020/08/14,華映娛樂股份有限公司,良人行影業有限公司##華映娛樂股份有限公司##樂到家國際娛樂股份有限公司##聯聯看娛樂文化股份有限公司##瀚草文創事業股份有限公司##闊世電影股份有限公司##高雄人,85,"6,745",-22.14%,"1,512,150","15,874","3,564,996",20200817
3,日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14,海樂影業股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",65,"4,945",-11.85%,"1,096,617","10,555","2,367,969",20200817
4,中華民國,我的兒子是死刑犯,2020/08/14,佳映娛樂國際股份有限公司,李家驊##台灣公民媒體文化協會,16,"1,509",13.97%,"347,200","2,833","643,655",20200817
5,法國,夏天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,9,471,25.27%,"98,560",847,"179,130",20200817
6,法國,春天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,8,432,24.86%,"88,260",778,"160,589",20200817
7,日本,椿花散落,2020/08/14,車庫娛樂股份有限公司,"TOHO CO., LTD.",4,105,6.06%,"20,580",204,"41,635",20200817
8,美國,天劫倒數,2020/08/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",82,"127,101",-5.93%,"30,675,498","262,220","63,320,795",20200817
9,南韓,魔鬼對決,2020/08/12,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,84,"15,164",-9.73%,"3,544,390","31,962","7,432,818",20200817
10,美國,全面啟動10周年紀念版,2020/08/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,44,"9,689",-8.78%,"2,942,523","20,310","6,161,582",20200817
11,美國,皮行者,2020/08/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,41,"5,082",-27.37%,"1,184,874","12,079","2,815,324",20200817
12,義大利,6號鬼病床,2020/08/07,威視股份有限公司,MINERVA PICTURES GROUP SRL,48,"4,984",-48.43%,"1,096,279","23,486","5,240,404",20200817
13,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,73,"4,054",-55.07%,"945,180","21,614","5,001,425",20200817
14,日本,心靈咖啡館的驅魔師,2020/08/07,原創娛樂股份有限公司,台灣幸福科學出版有限公司,17,"2,746",-58.40%,"610,768","16,678","3,712,220",20200817
15,中華民國,逆者,2020/08/07,藝英國際有限公司,藝英國際有限公司,2,570,-5.63%,"118,030","1,552","327,910",20200817
16,義大利,隱藏的畫家,2020/08/07,捷傑有限公司,Rai Com S.p.A.,11,524,-54.04%,"110,725","2,546","538,347",20200817
17,越南,陰眼,2020/08/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,375,-81.98%,"88,651","5,264","1,252,515",20200817
18,德國,巴亞拉魔幻冒險,2020/08/07,海鵬影業有限公司,GLOBAL SCREEN GMBH,15,390,-69.34%,"86,390","3,167","719,082",20200817
19,美國,家靈,2020/08/07,天馬行空數位有限公司,AGBO Films LLC,15,235,-81.77%,"58,400","3,045","734,719",20200817
20,日本,原本以為只是手機掉了2：被囚禁的殺人魔,2020/08/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,162,-79.31%,"39,290","1,959","468,457",20200817
21,日本,拉麵狂,2020/08/07,車庫娛樂股份有限公司,"GUNPOWDER & SKY DISTRIBUTION, LLC",1,20,-84.25%,"4,205",291,"63,976",20200817
22,中華民國,怪胎,2020/08/05,牽猴子整合行銷股份有限公司,牽猴子整合行銷股份有限公司##滿滿額娛樂股份有限公司##台灣大哥大股份有限公司,99,"52,660",-7.41%,"12,217,987","132,757","30,793,201",20200817
23,美國,追殺艾娃,2020/08/05,車庫娛樂股份有限公司,"GEM ENTERTAINMENT, KFT.",56,"4,711",-70.37%,"1,126,263","53,347","12,792,348",20200817
24,日本,雲之彼端，約定的地方,2020/08/05,中藝國際影視股份有限公司,CoMix Wave Films Inc.,11,146,-75.25%,"34,895","1,860","458,459",20200817
25,德國,北海小英雄,2020/07/31,華映娛樂股份有限公司,Studio 100 film,71,"6,326",-30.57%,"1,348,973","43,662","9,653,991",20200817
26,日本,我們仍未知道那天所看見的花名 劇場版,2020/07/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,298,-47.26%,"71,220","3,857","954,330",20200817
27,日本,日間演奏會散場時,2020/07/31,傳影互動股份有限公司,PONY CANYON INC,7,164,-68.76%,"35,730","4,322","863,312",20200817
28,德國,失眠的北風吹來愛情,2020/07/31,海鵬影業有限公司,Beta Cinema GmbH,6,148,-60.11%,"30,990","2,552","545,247",20200817
29,中華民國,阿紫,2020/07/31,好威映象有限公司,吳郁瑩,8,103,-53.18%,"23,718","1,269","281,711",20200817
30,美國,守靈魘,2020/07/31,采昌國際多媒體股份有限公司,ELLE DRIVER,5,41,-90.85%,"9,340","9,453","2,186,237",20200817
31,日本,屍人莊殺人事件,2020/07/31,車庫娛樂股份有限公司,"TOHO CO., LTD.",2,18,-74.65%,"3,790","1,789","415,401",20200817
32,泰國,愛回來的那7天,2020/07/31,車庫娛樂股份有限公司,"SAHAMONGKOLFILM INTERNATIONAL CO., LTD.",1,2,-50.00%,420,90,"19,900",20200817
33,南韓,雙面追緝,2020/07/31,亮點國際影業有限公司,"Finecut Co.,LTD.",1,0,-100.00%,0,"1,610","345,126",20200817
34,南韓,鋼鐵雨：深潛行動,2020/07/29,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",78,"5,243",-58.18%,"1,181,276","82,822","18,911,433",20200817
35,美國,超危險駕駛,2020/07/29,車庫娛樂股份有限公司,FREEWAY ENTERTAINMENT KFT.,43,"2,476",-71.12%,"590,882","81,960","19,843,182",20200817
36,日本,秒速五公分,2020/07/29,中藝國際影視股份有限公司,CoMix Wave Films Inc.,6,80,-77.46%,"19,376","4,247","1,068,110",20200817
37,南韓,魔王的女兒,2020/07/24,水元素文化傳媒有限公司,M-LINE DISTRIBUTION,8,133,-74.95%,"29,905","10,332","2,257,801",20200817
38,比利時,屍人診所,2020/07/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,41,-88.52%,"9,100","15,786","3,716,299",20200817
39,中華民國,野雀之詩,2020/07/24,一顆星工作室有限公司,一顆星工作室有限公司##立竿見影工作室,1,10,-83.87%,"2,345","1,371","301,800",20200817
40,法國,盧貝松之聖女貞德：數位修復版,2020/07/24,可樂藝術文創股份有限公司,Gaumont S.A.,1,0,-100.00%,0,748,"172,159",20200817
41,南韓,翻供,2020/07/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,83,"11,403",-41.24%,"2,652,230","153,294","35,400,311",20200817
42,日本,藍色恐懼：數位修復版,2020/07/17,光年映畫有限公司,MADHOUSE Inc.,16,"1,558",-27.37%,"397,564","35,696","8,570,701",20200817
43,南韓,屍速列車：感染半島,2020/07/15,車庫娛樂股份有限公司,CONTENTS PANDA,54,"29,456",-44.92%,"7,198,495","1,418,080","352,353,840",20200817
44,中華民國,打噴嚏,2020/07/14,禾豐九路娛樂有限公司,禾豐九路娛樂有限公司##群星瑞智國際藝能股份有限公司##天下一電影製作有限公司,55,"1,833",-62.45%,"421,731","202,336","46,833,848",20200817
45,不丹,不丹是教室,2020/07/10,海鵬影業有限公司,HX Investment (HK) Limited,13,"2,458",-30.70%,"547,908","28,931","6,462,702",20200817
46,德國,里斯本的故事,2020/07/10,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,31,-61.73%,"6,585","5,979","1,306,978",20200817
47,英國,雷曼兄弟三部曲,2020/07/05,威秀影城股份有限公司,ROYAL NATIONAL THEATRE,2,43,-66.92%,"31,720",506,"360,720",20200817
48,英國,彗星美人,2020/07/04,威秀影城股份有限公司,ROYAL NATIONAL THEATRE,2,7,-81.08%,"4,880",176,"122,400",20200817
49,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",55,"9,963",-29.55%,"2,315,283","329,533","76,954,235",20200817
50,法國,超能西蒙的奇幻旅程,2020/07/03,本萃電影有限公司,PULSAR CONTENT SAS,4,401,507.58%,"32,395","1,792","352,002",20200817
51,英國,吾子吾弟,2020/07/03,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,32,0.00%,"22,600",166,"114,200",20200817
52,中華民國,破處,2020/07/03,立正站好思維創意有限公司,展邁核創股份有限公司##立正站好思維創意有限公司##中環國際娛樂事業股份有限公司##BNB拔尼布無限工作坊,2,195,0.00%,"10,325","67,030","12,596,650",20200817
53,美國,頭號粉絲,2020/07/03,天馬行空數位有限公司,VMI Worldwide,2,62,0.00%,"9,920","1,311","292,329",20200817
54,英國,樂在當下,2020/07/02,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,67,103.03%,"48,680",285,"201,000",20200817
55,日本,阿基拉,2020/06/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,139,-52.88%,"32,488","44,608","12,793,863",20200817
56,日本,福島50英雄,2020/06/24,薩摩亞商雄讚股份有限公司台灣分公司,KADOKAWA CORPORATION,3,318,0.32%,"22,045","20,491","4,495,163",20200817
57,中華民國,驚夢49天,2020/06/24,原創娛樂股份有限公司,世華文化創意事業有限公司,1,30,900.00%,"4,800","19,190","4,365,035",20200817
58,美國,捕魔網,2020/06/24,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Film Mode Entertainment, LLC.",1,80,-37.98%,"4,400","11,781","2,704,220",20200817
59,俄羅斯,失控特工,2020/06/19,可樂藝術文創股份有限公司,Central Partnership Sales House,4,844,-33.12%,"55,670","18,278","3,484,880",20200817
60,中華民國,媽！我阿榮啦,2020/06/19,答人文創事業有限公司,財團法人公共電視文化事業基金會,1,112,0.00%,"26,880","4,291","1,045,553",20200817
61,美國,最瘋狂的旅程,2020/06/19,海樂影業股份有限公司,"BLUE FOX ENTERTAINMENT 2, LLC",2,82,182.76%,"12,520","3,653","811,030",20200817
62,美國,明信片謀殺案,2020/06/19,香港商甲上娛樂有限公司台灣分公司,"CAPSTONE GROUP, LLC##GFC POSTCARDS, INC.",1,38,0.00%,"6,080","34,699","8,039,653",20200817
63,加拿大,戀戀琴聲,2020/06/19,天馬行空數位有限公司,WaZabi Films A Division of Datsit International Inc.,1,24,0.00%,"3,840","1,668","344,309",20200817
64,德國,親愛陌生人,2020/06/12,鴻聯國際開發股份有限公司,Constantin Film Verleih GmbH,3,"1,207",7.77%,"68,370","6,346","953,971",20200817
65,英國,決戰最前線,2020/06/12,天馬行空數位有限公司,METRO INTERNATIONAL ENTERTAINMENT LIMITED,5,817,760.00%,"47,820","3,917","736,932",20200817
66,英國,晚班,2020/06/12,威秀影城股份有限公司,CtrlMovie,3,156,-4.29%,"40,650","10,225","2,538,990",20200817
67,美國,深海擴散,2020/06/12,光年映畫有限公司,"Epic Pictures Group, Inc.",5,299,-15.77%,"23,775","27,304","5,766,198",20200817
68,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,175,-44.79%,"17,010","7,194","1,495,394",20200817
69,英國,愛美獎行動,2020/05/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Pathe Fund Limited, acting through its division Pathe International",3,73,-28.43%,"7,800","5,655","1,221,471",20200817
70,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",19,"1,547",-44.11%,"325,665","268,847","62,641,989",20200817
71,美國,雙面遊戲,2020/05/22,原創娛樂股份有限公司,GEM Entertainment Kft.,2,198,150.63%,"13,135","7,166","1,004,646",20200817
72,日本,靠北少女,2020/05/22,薩摩亞商雄讚股份有限公司台灣分公司,"Shochiku Co., Ltd.",3,126,-39.71%,"8,260","8,387","1,761,960",20200817
73,英國,謊畫情人,2020/05/22,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,HANWAY FILMS LIMITED,1,35,-27.08%,"2,800","3,207","603,458",20200817
74,挪威,奪命隧道,2020/05/15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Trustnordisk APS,7,342,-40.00%,"26,360","29,952","6,531,483",20200817
75,英國,海邊走走,2020/05/15,天馬行空數位有限公司,PROTAGONIST PICTURES LIMITED,1,10,-75.61%,"1,500","3,069","652,305",20200817
76,美國,觸不到的愛,2020/05/08,威視股份有限公司,LOTUS MEDIA LLC,1,15,-57.14%,"2,100","1,833","362,650",20200817
77,中華民國,老娘就要這麼活,2020/05/08,春暉映像有限公司,萊思捷有限公司,1,1,-50.00%,230,"2,658","597,946",20200817
78,泰國,見鬼的戀愛季節,2020/04/30,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Sahamongkolfilm International Co.,Ltd.",1,57,67.65%,"8,380","26,232","5,854,009",20200817
79,美國,壞教育,2020/04/30,香港商甲上娛樂有限公司台灣分公司,"Jellyfish Bloom International, LLC##Sight Unseen Pictures LLC",2,52,-53.98%,"4,680","36,777","7,564,875",20200817
80,南韓,正在相愛嗎?,2020/04/30,海樂影業股份有限公司,"Lian Contents Co., Ltd.",2,81,0.00%,"4,300","1,550","310,637",20200817
81,英國,仲夏夜之夢,2020/04/26,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,30,0.00%,"22,720",274,"199,000",20200817
82,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,4,535,23.84%,"36,810","30,786","6,895,825",20200817
83,日本,數碼寶貝 LAST EVOLUTION 絆,2020/04/24,曼迪傳播有限公司,"TOEI ANIMATION CO., LTD.",1,21,-8.70%,"5,179","102,441","26,092,232",20200817
84,法國,美好拾光公司,2020/04/24,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Pathe Films S.A.S.,2,51,-93.19%,"4,650","15,642","2,671,973",20200817
85,英國,一報還一報,2020/04/20,威秀影城股份有限公司,Trafalgar Releasing Limited,1,8,0.00%,"5,920",146,"102,620",20200817
86,英國,居禮夫人：放射永恆,2020/04/17,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Studiocanal,1,36,0.00%,"2,880","5,107","1,038,397",20200817
87,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",1,33,-63.33%,"2,640","8,544","1,571,546",20200817
88,美國,女聲我最美,2020/04/10,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,1,31,-13.89%,"3,350","2,488","502,031",20200817
89,英國,馴悍記,2020/04/08,威秀影城股份有限公司,Trafalgar Releasing Limited,1,15,0.00%,"11,000",148,"103,920",20200817
90,美國,魔髮精靈唱遊世界,2020/04/01,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,"1,277",59.63%,"69,480","15,174","2,719,257",20200817
